county_id,county_state_name,county_name,population,emissions_mtons_CO2e,emissions_per_person_mtons_CO2e
51015,"Augusta County, VA",Augusta County,74330,142753,1.9205300686129423
37179,"Union County, NC",Union County,217614,417704,1.919472092788148
26123,"Newaygo County, MI",Newaygo County,47957,92019,1.9187814083449757
51047,"Culpeper County, VA",Culpeper County,48952,93923,1.918675437162935
26017,"Bay County, MI",Bay County,106107,203440,1.9173098853044568
37151,"Randolph County, NC",Randolph County,142588,273362,1.9171459028810278
26093,"Livingston County, MI",Livingston County,185841,356189,1.9166330357671342
5145,"White County, AR",White County,78823,151023,1.9159763013333673
4019,"Pima County, AZ",Pima County,1003338,1922241,1.9158459063645552
8005,"Arapahoe County, CO",Arapahoe County,617668,1183047,1.9153444892725542
26039,"Crawford County, MI",Crawford County,13840,26508,1.9153179190751446
18099,"Marshall County, IN",Marshall County,46833,89699,1.9152947707812866
45081,"Saluda County, SC",Saluda County,20113,38501,1.9142345746532095
26077,"Kalamazoo County, MI",Kalamazoo County,258605,494731,1.913075926606214
26141,"Presque Isle County, MI",Presque Isle County,12955,24769,1.9119258973369355
48275,"Knox County, TX",Knox County,3807,7278,1.9117415287628055
51550,"Chesapeake city, VA",Chesapeake city,233194,445714,1.9113442026810294
48465,"Val Verde County, TX",Val Verde County,48862,93366,1.910810036429127
26105,"Mason County, MI",Mason County,28755,54940,1.9106242392627368
55003,"Ashland County, WI",Ashland County,15936,30431,1.9095758032128514
19103,"Johnson County, IA",Johnson County,142006,271111,1.9091517259834092
5137,"Stone County, AR",Stone County,12503,23865,1.9087419019435337
48047,"Brooks County, TX",Brooks County,7217,13751,1.9053623389219898
24041,"Talbot County, MD",Talbot County,37668,71659,1.902383986407561
55057,"Juneau County, WI",Juneau County,26399,50215,1.9021553846736619
12043,"Glades County, FL",Glades County,13420,25526,1.902086438152012
37181,"Vance County, NC",Vance County,44508,84620,1.9012312393277613
5045,"Faulkner County, AR",Faulkner County,120417,228857,1.900537299550728
37085,"Harnett County, NC",Harnett County,126620,240639,1.900481756436582
27171,"Wright County, MN",Wright County,129922,246715,1.8989470605440186
51087,"Henrico County, VA",Henrico County,321921,611098,1.8982856042320941
48489,"Willacy County, TX",Willacy County,21944,41653,1.8981498359460445
26083,"Keweenaw County, MI",Keweenaw County,2195,4165,1.89749430523918
45069,"Marlboro County, SC",Marlboro County,27702,52547,1.896866652227276
26037,"Clinton County, MI",Clinton County,77245,146517,1.8967829632985953
48271,"Kinney County, TX",Kinney County,3578,6785,1.8963107881498042
48099,"Coryell County, TX",Coryell County,75710,143474,1.8950468894465724
26079,"Kalkaska County, MI",Kalkaska County,17259,32675,1.8932151341329162
18127,"Porter County, IN",Porter County,167016,316180,1.8931120371700916
5031,"Craighead County, AR",Craighead County,102884,194744,1.8928502002254968
37175,"Transylvania County, NC",Transylvania County,33062,62562,1.8922630209908657
26091,"Lenawee County, MI",Lenawee County,98673,186371,1.8887740313966332
26133,"Osceola County, MI",Osceola County,23172,43741,1.8876661488002762
26045,"Eaton County, MI",Eaton County,108544,204607,1.8850143720518868
48025,"Bee County, TX",Bee County,32706,61648,1.8849140830428668
51183,"Sussex County, VA",Sussex County,11733,22112,1.8845989942896104
55027,"Dodge County, WI",Dodge County,88404,166605,1.8845866702864125
48109,"Culberson County, TX",Culberson County,2259,4255,1.883576803895529
26019,"Benzie County, MI",Benzie County,17462,32839,1.8805978696598329
48473,"Waller County, TX",Waller County,47049,88459,1.8801462305256222
45015,"Berkeley County, SC",Berkeley County,199081,374291,1.8800940320773956
8069,"Larimer County, CO",Larimer County,325228,611325,1.879681331250692
4025,"Yavapai County, AZ",Yavapai County,218586,410263,1.8768951350955687
37177,"Tyrrell County, NC",Tyrrell County,4128,7735,1.8737887596899225
26135,"Oscoda County, MI",Oscoda County,8374,15685,1.8730594697874372
27103,"Nicollet County, MN",Nicollet County,33226,62208,1.8722687052308433
37001,"Alamance County, NC",Alamance County,156372,292639,1.8714283887140921
55101,"Racine County, WI",Racine County,194873,364387,1.8698690942306015
48255,"Karnes County, TX",Karnes County,14984,27997,1.8684596903363588
45037,"Edgefield County, SC",Edgefield County,26388,49303,1.8683871456722754
19061,"Dubuque County, IA",Dubuque County,96359,179938,1.8673709772828693
37067,"Forsyth County, NC",Forsyth County,364691,680037,1.8646936721772678
46137,"Ziebach County, SD",Ziebach County,2818,5252,1.8637331440738112
45005,"Allendale County, SC",Allendale County,9589,17863,1.862863697987277
37025,"Cabarrus County, NC",Cabarrus County,192296,358067,1.8620616133460914
24009,"Calvert County, MD",Calvert County,90527,168198,1.8579871198647917
51179,"Stafford County, VA",Stafford County,139548,259136,1.8569667784561585
51081,"Greensville County, VA",Greensville County,11698,21718,1.8565566763549324
26147,"St. Clair County, MI",St. Clair County,160069,296930,1.855012525848228
16037,"Custer County, ID",Custer County,4185,7756,1.8532855436081244
53007,"Chelan County, WA",Chelan County,74761,138384,1.8510185792057356
18089,"Lake County, IN",Lake County,489698,905231,1.8485495141903785
48323,"Maverick County, TX",Maverick County,56830,105023,1.848020411754355
51147,"Prince Edward County, VA",Prince Edward County,23077,42629,1.8472505091649694
19113,"Linn County, IA",Linn County,218076,402604,1.8461637227388616
55063,"La Crosse County, WI",La Crosse County,117538,216981,1.8460497881536184
26085,"Lake County, MI",Lake County,11415,21045,1.8436268068331143
54017,"Doddridge County, WV",Doddridge County,8363,15412,1.842879349515724
26161,"Washtenaw County, MI",Washtenaw County,358082,659460,1.8416452097564244
45045,"Greenville County, SC",Greenville County,482191,887983,1.8415586354784723
26125,"Oakland County, MI",Oakland County,1235215,2274367,1.8412721671935655
8101,"Pueblo County, CO",Pueblo County,162158,298461,1.8405567409563512
37089,"Henderson County, NC",Henderson County,110905,204082,1.84015148099725
27019,"Carver County, MN",Carver County,97143,178497,1.8374664154905656
48507,"Zavala County, TX",Zavala County,12107,22240,1.8369538283637565
37009,"Ashe County, NC",Ashe County,26992,49578,1.8367664493183165
26031,"Cheboygan County, MI",Cheboygan County,25579,46949,1.8354509558622307
5059,"Hot Spring County, AR",Hot Spring County,33440,61371,1.835257177033493
27137,"St. Louis County, MN",St. Louis County,200353,367623,1.8348764430779674
55115,"Shawano County, WI",Shawano County,41384,75919,1.8345012565242607
8123,"Weld County, CO",Weld County,278065,510068,1.8343480840810602
26029,"Charlevoix County, MI",Charlevoix County,26172,47965,1.8326837841968515
26047,"Emmet County, MI",Emmet County,33091,60622,1.8319784835755946
12049,"Hardee County, FL",Hardee County,27302,49917,1.8283275950479818
51740,"Portsmouth city, VA",Portsmouth city,96071,175600,1.8278148452706853
30103,"Treasure County, MT",Treasure County,846,1546,1.8274231678486998
8013,"Boulder County, CO",Boulder County,313961,573702,1.8273033911855294
39035,"Cuyahoga County, OH",Cuyahoga County,1258710,2298110,1.8257660620794305
26025,"Calhoun County, MI",Calhoun County,134691,245754,1.8245762523108449
26113,"Missaukee County, MI",Missaukee County,15032,27422,1.8242416178818521
51650,"Hampton city, VA",Hampton city,136789,249530,1.8241963900606042
5075,"Lawrence County, AR",Lawrence County,16915,30855,1.8241206030150754
5019,"Clark County, AR",Clark County,22684,41376,1.8240169282313525
26109,"Menominee County, MI",Menominee County,23568,42969,1.823192464358452
26005,"Allegan County, MI",Allegan County,113666,207176,1.8226734467650836
48479,"Webb County, TX",Webb County,266006,484709,1.8221731840635174
5149,"Yell County, AR",Yell County,21716,39556,1.8215140909928162
5115,"Pope County, AR",Pope County,63107,114837,1.8197188901389703
53013,"Columbia County, WA",Columbia County,3971,7225,1.8194409468647696
12125,"Union County, FL",Union County,15159,27561,1.8181278448446467
26119,"Montmorency County, MI",Montmorency County,9317,16936,1.8177524954384459
27131,"Rice County, MN",Rice County,65116,118222,1.815559923828245
5127,"Scott County, AR",Scott County,10661,19355,1.8154957321076821
5089,"Marion County, AR",Marion County,16404,29755,1.8138868568641795
48253,"Jones County, TX",Jones County,19944,36141,1.812123947051745
5119,"Pulaski County, AR",Pulaski County,391806,709957,1.8120115567398152
37121,"Mitchell County, NC",Mitchell County,15263,27637,1.8107187315730853
37081,"Guilford County, NC",Guilford County,511815,926705,1.8106249328370603
5077,"Lee County, AR",Lee County,9781,17698,1.8094264390144157
51760,"Richmond city, VA",Richmond city,216773,391660,1.8067748289685523
53009,"Clallam County, WA",Clallam County,72969,131721,1.8051638366977758
26163,"Wayne County, MI",Wayne County,1767593,3190673,1.8050948380085234
8037,"Eagle County, CO",Eagle County,52894,95415,1.8038908004688623
17091,"Kankakee County, IL",Kankakee County,111493,201114,1.8038262491815629
37199,"Yancey County, NC",Yancey County,17599,31724,1.8026024205920792
51530,"Buena Vista city, VA",Buena Vista city,6610,11890,1.7987897125567323
18039,"Elkhart County, IN",Elkhart County,201640,362673,1.7986163459631026
37105,"Lee County, NC",Lee County,59540,106961,1.796456163923413
51820,"Waynesboro city, VA",Waynesboro city,21366,38374,1.7960310774127117
55087,"Outagamie County, WI",Outagamie County,181799,326417,1.7954829234484238
48061,"Cameron County, TX",Cameron County,418785,750221,1.7914228064519981
16059,"Lemhi County, ID",Lemhi County,7743,13857,1.7896164277411857
54021,"Gilmer County, WV",Gilmer County,8497,15201,1.7889843474167353
45079,"Richland County, SC",Richland County,401743,718094,1.787446203169688
42103,"Pike County, PA",Pike County,56210,100461,1.7872442625867284
5101,"Newton County, AR",Newton County,7988,14275,1.7870555833750625
12067,"Lafayette County, FL",Lafayette County,8742,15620,1.7867764813543812
53015,"Cowlitz County, WA",Cowlitz County,102854,183426,1.7833628249752076
26023,"Branch County, MI",Branch County,43603,77744,1.7829965828039356
55055,"Jefferson County, WI",Jefferson County,84538,150602,1.781471054437058
8045,"Garfield County, CO",Garfield County,57495,102416,1.781302721975824
24035,"Queen Anne's County, MD",Queen Anne's County,48712,86613,1.778062900312038
51700,"Newport News city, VA",Newport News city,181606,322725,1.7770613305727785
48313,"Madison County, TX",Madison County,13843,24589,1.776276818608683
22065,"Madison Parish, LA",Madison Parish,11803,20908,1.7714140472761162
26101,"Manistee County, MI",Manistee County,24465,43324,1.7708563253627632
19169,"Story County, IA",Story County,94834,167872,1.7701668178079593
45035,"Dorchester County, SC",Dorchester County,148517,262817,1.769608866325067
56021,"Laramie County, WY",Laramie County,96459,170647,1.769114338734592
45057,"Lancaster County, SC",Lancaster County,83704,147964,1.7677052470610723
8031,"Denver County, CO",Denver County,663303,1172493,1.767658219546723
48377,"Presidio County, TX",Presidio County,7144,12626,1.7673572228443448
27013,"Blue Earth County, MN",Blue Earth County,65524,115580,1.7639338257737622
26137,"Otsego County, MI",Otsego County,24198,42647,1.7624183816844368
48269,"King County, TX",King County,274,482,1.7591240875912408
27037,"Dakota County, MN",Dakota County,411402,721379,1.7534649807244496
5009,"Boone County, AR",Boone County,37301,65325,1.7512935310045308
27139,"Scott County, MN",Scott County,139490,244180,1.7505197505197505
38085,"Sioux County, ND",Sioux County,4431,7755,1.7501692620176033
17201,"Winnebago County, IL",Winnebago County,288896,505054,1.748220813026141
26165,"Wexford County, MI",Wexford County,32829,57390,1.7481495019647264
5129,"Searcy County, AR",Searcy County,7938,13871,1.7474174855127236
26117,"Montcalm County, MI",Montcalm County,62922,109939,1.7472267251517752
42089,"Monroe County, PA",Monroe County,167126,291617,1.7448930746861648
8117,"Summit County, CO",Summit County,29269,51059,1.7444736752195156
51199,"York County, VA",York County,66919,116733,1.7443924744840777
22035,"East Carroll Parish, LA",East Carroll Parish,7419,12939,1.744035584310554
26041,"Delta County, MI",Delta County,36570,63775,1.7439157779600765
17111,"McHenry County, IL",McHenry County,307083,535438,1.7436263160122834
8001,"Adams County, CO",Adams County,479977,836881,1.7435856301447779
51149,"Prince George County, VA",Prince George County,37664,65547,1.7403090484282073
30047,"Lake County, MT",Lake County,29311,50937,1.7378117430316264
8073,"Lincoln County, CO",Lincoln County,5515,9584,1.7378059836808704
5061,"Howard County, AR",Howard County,13487,23435,1.7375991695706976
48163,"Frio County, TX",Frio County,18542,32201,1.7366519253586452
55059,"Kenosha County, WI",Kenosha County,167896,290834,1.73222709296231
46041,"Dewey County, SD",Dewey County,5652,9775,1.7294762915782025
48283,"La Salle County, TX",La Salle County,7319,12653,1.7287880858040716
4011,"Greenlee County, AZ",Greenlee County,9224,15923,1.7262575888985257
30053,"Lincoln County, MT",Lincoln County,19268,33253,1.725814822503633
24019,"Dorchester County, MD",Dorchester County,32451,55933,1.723614064281532
24017,"Charles County, MD",Charles County,154357,266039,1.723530516918572
24047,"Worcester County, MD",Worcester County,51441,88559,1.7215645107987791
26099,"Macomb County, MI",Macomb County,859703,1478731,1.7200486679702176
36103,"Suffolk County, NY",Suffolk County,1498130,2570587,1.7158637768417961
45053,"Jasper County, SC",Jasper County,27186,46544,1.7120576767453837
5123,"St. Francis County, AR",St. Francis County,27023,46253,1.7116160307885875
8103,"Rio Blanco County, CO",Rio Blanco County,6658,11392,1.7110243316311204
26057,"Gratiot County, MI",Gratiot County,41676,71097,1.70594586812554
48215,"Hidalgo County, TX",Hidalgo County,828334,1406542,1.6980372651611548
24037,"St. Mary's County, MD",St. Mary's County,110675,187815,1.6969957081545064
27003,"Anoka County, MN",Anoka County,341249,579006,1.6967258512112855
22003,"Allen Parish, LA",Allen Parish,25619,43424,1.6949919981263906
53043,"Lincoln County, WA",Lincoln County,10326,17490,1.6937826844857642
26067,"Ionia County, MI",Ionia County,64126,108611,1.6937123787543273
53059,"Skamania County, WA",Skamania County,11316,19163,1.6934429126899964
53041,"Lewis County, WA",Lewis County,75724,128217,1.6932148328139032
37135,"Orange County, NC",Orange County,139807,236491,1.6915533556974973
24011,"Caroline County, MD",Caroline County,32653,55220,1.6911156708418829
26065,"Ingham County, MI",Ingham County,284559,481133,1.6908022589339997
48169,"Garza County, TX",Garza County,6614,11178,1.6900514061082552
26055,"Grand Traverse County, MI",Grand Traverse County,90715,152816,1.6845725624207684
41069,"Wheeler County, OR",Wheeler County,1369,2305,1.6837107377647917
48075,"Childress County, TX",Childress County,7059,11882,1.6832412523020257
24013,"Carroll County, MD",Carroll County,167535,281970,1.683051302712866
55079,"Milwaukee County, WI",Milwaukee County,955306,1607537,1.6827456333363342
22125,"West Feliciana Parish, LA",West Feliciana Parish,15384,25862,1.6810972438897556
37133,"Onslow County, NC",Onslow County,185755,312004,1.6796533067750532
48427,"Starr County, TX",Starr County,63008,105614,1.676199847638395
37063,"Durham County, NC",Durham County,294618,493072,1.673597675634211
17037,"DeKalb County, IL",DeKalb County,104458,174793,1.6733328227613011
16025,"Camas County, ID",Camas County,968,1619,1.6725206611570247
42025,"Carbon County, PA",Carbon County,64330,107590,1.6724700761697497
26053,"Gogebic County, MI",Gogebic County,15650,26173,1.6723961661341853
37021,"Buncombe County, NC",Buncombe County,250112,418053,1.671463184493347
17097,"Lake County, IL",Lake County,702890,1174240,1.6705885700465222
17043,"DuPage County, IL",DuPage County,930514,1553557,1.6695686470058484
53005,"Benton County, WA",Benton County,187519,313042,1.6693881686655752
32033,"White Pine County, NV",White Pine County,9893,16489,1.6667340543818863
46031,"Corson County, SD",Corson County,4170,6944,1.6652278177458033
10005,"Sussex County, DE",Sussex County,211224,350961,1.6615583456425407
24029,"Kent County, MD",Kent County,19819,32915,1.6607800595388265
39075,"Holmes County, OH",Holmes County,43702,72522,1.6594663859777585
17007,"Boone County, IL",Boone County,53656,88872,1.6563292082898464
37119,"Mecklenburg County, NC",Mecklenburg County,1011774,1674477,1.6549911343837655
24003,"Anne Arundel County, MD",Anne Arundel County,559737,926081,1.6544930922915584
17197,"Will County, IL",Will County,685378,1131958,1.6515820466954
41015,"Curry County, OR",Curry County,22364,36927,1.6511804686102665
48247,"Jim Hogg County, TX",Jim Hogg County,5218,8613,1.6506324262169414
56023,"Lincoln County, WY",Lincoln County,18543,30566,1.6483848352478023
5067,"Jackson County, AR",Jackson County,17495,28837,1.648299514146899
16015,"Boise County, ID",Boise County,6891,11355,1.6478014801915541
42099,"Perry County, PA",Perry County,45647,75112,1.6454969658466054
48371,"Pecos County, TX",Pecos County,15826,26030,1.6447617844054088
41055,"Sherman County, OR",Sherman County,1705,2804,1.644574780058651
30085,"Roosevelt County, MT",Roosevelt County,11230,18450,1.642920747996438
55031,"Douglas County, WI",Douglas County,43705,71678,1.6400411852190824
53025,"Grant County, WA",Grant County,92530,151555,1.6379012212255484
26043,"Dickinson County, MI",Dickinson County,25889,42367,1.6364865386843834
55117,"Sheboygan County, WI",Sheboygan County,115269,188235,1.6330062722848293
26107,"Mecosta County, MI",Mecosta County,43259,70621,1.6325157770637324
51107,"Loudoun County, VA",Loudoun County,362435,591297,1.6314566749899981
51610,"Falls Church city, VA",Falls Church city,13597,22089,1.6245495329852173
42009,"Bedford County, PA",Bedford County,48852,79359,1.6244780152296734
16023,"Butte County, ID",Butte County,2592,4208,1.623456790123457
51710,"Norfolk city, VA",Norfolk city,245724,398251,1.6207248783187642
26121,"Muskegon County, MI",Muskegon County,172148,278564,1.6181657643423102
37095,"Hyde County, NC",Hyde County,5629,9093,1.6153846153846154
51540,"Charlottesville city, VA",Charlottesville city,45538,73478,1.613553515745092
51683,"Manassas city, VA",Manassas city,41149,66395,1.613526452647695
51153,"Prince William County, VA",Prince William County,443630,715750,1.6133940445867052
51630,"Fredericksburg city, VA",Fredericksburg city,27853,44885,1.6114960686461064
17093,"Kendall County, IL",Kendall County,121452,195394,1.6088166518459968
48471,"Walker County, TX",Walker County,69926,112456,1.6082143980779682
27123,"Ramsey County, MN",Ramsey County,531528,853426,1.605608735569904
16003,"Adams County, ID",Adams County,3865,6200,1.6041397153945667
42093,"Montour County, PA",Montour County,18404,29514,1.6036731145403174
37011,"Avery County, NC",Avery County,17633,28268,1.6031304939601883
32023,"Nye County, NV",Nye County,43198,69108,1.5997962868651328
27053,"Hennepin County, MN",Hennepin County,1209265,1934358,1.5996146419519295
37183,"Wake County, NC",Wake County,998576,1595882,1.5981577766739838
51600,"Fairfax city, VA",Fairfax city,23620,37694,1.5958509737510584
4003,"Cochise County, AZ",Cochise County,128177,204211,1.5931953470591447
51131,"Northampton County, VA",Northampton County,12118,19280,1.5910216207294934
26073,"Isabella County, MI",Isabella County,70574,112278,1.5909258367104033
51059,"Fairfax County, VA",Fairfax County,1132887,1796501,1.5857724556818111
53051,"Pend Oreille County, WA",Pend Oreille County,13001,20615,1.5856472579032381
51001,"Accomack County, VA",Accomack County,33060,52379,1.5843617664851786
8043,"Fremont County, CO",Fremont County,46835,74080,1.5817230703533682
16073,"Owyhee County, ID",Owyhee County,11356,17957,1.581278619232124
24025,"Harford County, MD",Harford County,249776,394128,1.5779258215360963
41025,"Harney County, OR",Harney County,7214,11376,1.5769337399500971
48229,"Hudspeth County, TX",Hudspeth County,3481,5474,1.5725366274059178
17089,"Kane County, IL",Kane County,526615,823739,1.5642148438612649
42077,"Lehigh County, PA",Lehigh County,358792,561085,1.5638169189948494
5079,"Lincoln County, AR",Lincoln County,13935,21779,1.5628991747398637
42041,"Cumberland County, PA",Cumberland County,243838,380096,1.558805436396296
24045,"Wicomico County, MD",Wicomico County,101527,157689,1.5531730475637022
17031,"Cook County, IL",Cook County,5227575,8112382,1.5518442107478132
26007,"Alpena County, MI",Alpena County,28929,44807,1.548861004528328
16067,"Minidoka County, ID",Minidoka County,20331,31476,1.5481776597314445
16047,"Gooding County, ID",Gooding County,15157,23370,1.5418618460117437
6025,"Imperial County, CA",Imperial County,178807,275121,1.5386478158013948
42043,"Dauphin County, PA",Dauphin County,271962,416752,1.5323905545627698
41065,"Wasco County, OR",Wasco County,25657,39284,1.5311221109248938
24027,"Howard County, MD",Howard County,308447,470764,1.5262395160270645
42115,"Susquehanna County, PA",Susquehanna County,41832,63843,1.526176133103844
42001,"Adams County, PA",Adams County,101759,155117,1.524356567969418
42097,"Northumberland County, PA",Northumberland County,93590,142567,1.5233144566727215
26095,"Luce County, MI",Luce County,6451,9818,1.5219345837854596
46102,"Oglala Lakota County, SD",Oglala Lakota County,14263,21693,1.5209282759587746
24015,"Cecil County, MD",Cecil County,102175,155216,1.5191191583068264
41023,"Grant County, OR",Grant County,7227,10977,1.518887505188875
42127,"Wayne County, PA",Wayne County,51307,77845,1.5172393630498762
16087,"Washington County, ID",Washington County,10035,15194,1.5141006477329346
35017,"Grant County, NM",Grant County,28879,43698,1.5131410367394993
42017,"Bucks County, PA",Bucks County,626220,943723,1.5070151065120885
30075,"Powder River County, MT",Powder River County,1648,2481,1.5054611650485437
26103,"Marquette County, MI",Marquette County,67418,101453,1.5048355038713697
42029,"Chester County, PA",Chester County,512028,770254,1.5043200762458302
53031,"Jefferson County, WA",Jefferson County,30333,45615,1.5038077341509248
26153,"Schoolcraft County, MI",Schoolcraft County,8186,12310,1.5037869533349622
4023,"Santa Cruz County, AZ",Santa Cruz County,46547,69975,1.5033192257288333
26081,"Kent County, MI",Kent County,629352,945814,1.5028378395556063
32005,"Douglas County, NV",Douglas County,47426,70887,1.4946864589043984
42131,"Wyoming County, PA",Wyoming County,27975,41750,1.4924039320822162
42037,"Columbia County, PA",Columbia County,66772,99597,1.491598274725933
26033,"Chippewa County, MI",Chippewa County,38330,57146,1.4908948604226455
41011,"Coos County, OR",Coos County,62944,93840,1.490849008642603
35023,"Hidalgo County, NM",Hidalgo County,4531,6755,1.490840873979254
42095,"Northampton County, PA",Northampton County,300520,447893,1.4903933182483695
41063,"Wallowa County, OR",Wallowa County,6836,10171,1.48785839672323
53055,"San Juan County, WA",San Juan County,16056,23889,1.4878550074738415
35051,"Sierra County, NM",Sierra County,11442,17013,1.4868904037755637
26013,"Baraga County, MI",Baraga County,8612,12796,1.4858337203901533
16045,"Gem County, ID",Gem County,16853,25010,1.4840087818192607
26071,"Iron County, MI",Iron County,11393,16905,1.4838058456947247
15005,"Kalawao County, HI",Kalawao County,91,135,1.4835164835164836
41037,"Lake County, OR",Lake County,7799,11533,1.478779330683421
15003,"Honolulu County, HI",Honolulu County,986999,1454384,1.4735415132132859
8011,"Bent County, CO",Bent County,5816,8555,1.470942228335626
35003,"Catron County, NM",Catron County,3547,5186,1.462080631519594
35027,"Lincoln County, NM",Lincoln County,19726,28828,1.461421474196492
30029,"Flathead County, MT",Flathead County,94696,138054,1.4578651685393258
16061,"Lewis County, ID",Lewis County,3826,5567,1.4550444328280188
42109,"Snyder County, PA",Snyder County,40246,58523,1.4541320876608856
53077,"Yakima County, WA",Yakima County,247681,359326,1.4507612614613152
30055,"McCone County, MT",McCone County,1678,2434,1.4505363528009536
16035,"Clearwater County, ID",Clearwater County,8528,12355,1.4487570356472796
41033,"Josephine County, OR",Josephine County,84063,121671,1.4473787516505479
53039,"Klickitat County, WA",Klickitat County,20930,30224,1.4440516005733397
16075,"Payette County, ID",Payette County,22773,32861,1.442980722785755
41039,"Lane County, OR",Lane County,360273,519297,1.4413986060570734
42067,"Juniata County, PA",Juniata County,24811,35748,1.4408125428237475
26061,"Houghton County, MI",Houghton County,36565,52602,1.4385888144400383
41013,"Crook County, OR",Crook County,21334,30676,1.437892565857317
26003,"Alger County, MI",Alger County,9396,13499,1.4366751809280545
30045,"Judith Basin County, MT",Judith Basin County,1981,2842,1.4346289752650176
16009,"Benewah County, ID",Benewah County,9068,12997,1.4332818703131893
42107,"Schuylkill County, PA",Schuylkill County,145503,208414,1.4323690920462122
26139,"Ottawa County, MI",Ottawa County,276583,394720,1.4271303731610403
48389,"Reeves County, TX",Reeves County,14438,20599,1.4267211525141987
10001,"Kent County, DE",Kent County,171474,244631,1.4266361080980208
42061,"Huntingdon County, PA",Huntingdon County,45844,65114,1.4203385393944683
51510,"Alexandria city, VA",Alexandria city,151473,215072,1.4198702078918355
42087,"Mifflin County, PA",Mifflin County,46585,66107,1.4190619298057314
18087,"LaGrange County, IN",LaGrange County,38395,54470,1.418674306550332
53027,"Grays Harbor County, WA",Grays Harbor County,71233,101003,1.4179242766695213
30037,"Golden Valley County, MT",Golden Valley County,730,1034,1.4164383561643836
42091,"Montgomery County, PA",Montgomery County,815876,1154979,1.4156305615068956
4009,"Graham County, AZ",Graham County,37529,53115,1.4153054970822563
37189,"Watauga County, NC",Watauga County,52745,74447,1.4114513224002274
13053,"Chattahoochee County, GA",Chattahoochee County,11882,16770,1.411378555798687
41029,"Jackson County, OR",Jackson County,210916,297473,1.4103861252821028
42081,"Lycoming County, PA",Lycoming County,116313,163969,1.4097220431078212
24033,"Prince George's County, MD",Prince George's County,897693,1265373,1.409583231683883
16053,"Jerome County, ID",Jerome County,22694,31904,1.4058341411826916
41001,"Baker County, OR",Baker County,16030,22493,1.4031815346225827
41019,"Douglas County, OR",Douglas County,107375,150580,1.4023748544819559
41021,"Gilliam County, OR",Gilliam County,1913,2679,1.40041819132253
11001,"District of Columbia, DC",District of Columbia,659009,922316,1.3995499302740935
42133,"York County, PA",York County,440604,614734,1.3952074879029697
42111,"Somerset County, PA",Somerset County,76201,106302,1.3950210627157125
53065,"Stevens County, WA",Stevens County,43744,61014,1.394797000731529
24005,"Baltimore County, MD",Baltimore County,825666,1150828,1.3938178391746783
42113,"Sullivan County, PA",Sullivan County,6302,8767,1.3911456680418914
16013,"Blaine County, ID",Blaine County,21427,29789,1.3902552853875951
42075,"Lebanon County, PA",Lebanon County,136950,190357,1.3899744432274552
53049,"Pacific County, WA",Pacific County,20743,28802,1.3885166080123414
42071,"Lancaster County, PA",Lancaster County,533110,740182,1.388422651985519
51685,"Manassas Park city, VA",Manassas Park city,15827,21928,1.3854805079926709
10003,"New Castle County, DE",New Castle County,551997,763096,1.3824278030496542
42031,"Clarion County, PA",Clarion County,38939,53639,1.3775135468296567
53071,"Walla Walla County, WA",Walla Walla County,59809,82211,1.3745590128575966
53003,"Asotin County, WA",Asotin County,22113,30254,1.3681544792655904
16081,"Teton County, ID",Teton County,10437,14275,1.3677301906678163
16043,"Fremont County, ID",Fremont County,12896,17632,1.3672456575682381
53045,"Mason County, WA",Mason County,61060,83428,1.3663282017687521
35059,"Union County, NM",Union County,4292,5859,1.3650978564771667
16049,"Idaho County, ID",Idaho County,16251,22184,1.3650852255245831
42079,"Luzerne County, PA",Luzerne County,318917,434817,1.3634174409015511
42119,"Union County, PA",Union County,45178,61510,1.3615033866040993
53011,"Clark County, WA",Clark County,450893,612673,1.358799094241871
16031,"Cassia County, ID",Cassia County,23441,31797,1.3564694338978713
30033,"Garfield County, MT",Garfield County,1061,1438,1.355325164938737
41045,"Malheur County, OR",Malheur County,30474,41298,1.3551880291395944
42011,"Berks County, PA",Berks County,414097,560786,1.354238258185884
53069,"Wahkiakum County, WA",Wahkiakum County,4051,5472,1.3507775857812885
24039,"Somerset County, MD",Somerset County,25899,34964,1.350013514035291
41035,"Klamath County, OR",Klamath County,65946,88977,1.349240287507961
34037,"Sussex County, NJ",Sussex County,144694,195133,1.348590819246133
35013,"Dona Ana County, NM",Dona Ana County,213825,287640,1.3452122062434233
35028,"Los Alamos County, NM",Los Alamos County,17895,24009,1.3416596814752724
35035,"Otero County, NM",Otero County,65333,87362,1.3371802917361824
16021,"Boundary County, ID",Boundary County,11141,14874,1.335068665290369
41041,"Lincoln County, OR",Lincoln County,46685,62233,1.3330405911963157
16069,"Nez Perce County, ID",Nez Perce County,39995,53164,1.3292661582697838
16071,"Oneida County, ID",Oneida County,4269,5672,1.328648395408761
53063,"Spokane County, WA",Spokane County,485859,643765,1.3250037562338044
35007,"Colfax County, NM",Colfax County,12716,16842,1.3244731047499214
34019,"Hunterdon County, NJ",Hunterdon County,125708,166444,1.324052566264677
56017,"Hot Springs County, WY",Hot Springs County,4781,6327,1.3233633131144111
16017,"Bonner County, ID",Bonner County,41389,54748,1.322766918746527
30065,"Musselshell County, MT",Musselshell County,4778,6298,1.3181247383842611
16063,"Lincoln County, ID",Lincoln County,5292,6968,1.3167044595616024
